epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1141.77,1.27209,0.57239,0.0036,0.59706,0.73774,0.75886,0.44359,1.19447,0.57006,0.00448,0.0011807,0.0011807,0.0011807
30,1177,1.26486,0.56204,0.00354,0.61206,0.70971,0.72019,0.50796,1.15933,0.51027,0.0044,0.00117822,0.00117822,0.00117822
31,1356.25,1.26176,0.57119,0.00359,0.62464,0.64339,0.71548,0.49149,1.17788,0.49386,0.00436,0.00117575,0.00117575,0.00117575
32,1396.64,1.23376,0.55164,0.00348,0.69445,0.63581,0.71422,0.47202,1.16459,0.50832,0.00437,0.00117327,0.00117327,0.00117327
33,1437.63,1.24626,0.54697,0.00353,0.78117,0.57926,0.64293,0.4548,1.15892,0.49833,0.00435,0.0011708,0.0011708,0.0011708
34,1474.99,1.23532,0.54808,0.00355,0.85674,0.62783,0.67128,0.48151,1.14994,0.49115,0.00429,0.00116833,0.00116833,0.00116833
35,1524.05,1.23755,0.55204,0.00348,0.55709,0.64443,0.668,0.47737,1.14183,0.51941,0.00423,0.00116585,0.00116585,0.00116585
36,1569.36,1.22848,0.5482,0.00362,0.55304,0.8354,0.60395,0.41836,1.1853,0.51949,0.00449,0.00116337,0.00116337,0.00116337
37,1615.41,1.24344,0.55548,0.00343,0.58166,0.70226,0.67801,0.49517,1.17014,0.5063,0.0044,0.0011609,0.0011609,0.0011609
38,1662.98,1.2473,0.54974,0.0035,0.57743,0.69233,0.67182,0.46952,1.16785,0.51611,0.00441,0.00115843,0.00115843,0.00115843
39,1703.85,1.22554,0.52868,0.00339,0.61313,0.64644,0.70807,0.51065,1.16676,0.50445,0.00444,0.00115595,0.00115595,0.00115595
40,1749.47,1.21858,0.52455,0.00345,0.76541,0.72135,0.69662,0.48763,1.13743,0.49941,0.00428,0.00115348,0.00115348,0.00115348
41,1797.06,1.22325,0.51723,0.00342,0.62942,0.80716,0.66023,0.46453,1.14448,0.4635,0.0043,0.001151,0.001151,0.001151
42,1842.47,1.22334,0.52335,0.00346,0.87662,0.67936,0.72047,0.51379,1.18119,0.47965,0.00437,0.00114853,0.00114853,0.00114853
43,1887.83,1.2113,0.5227,0.00347,0.87715,0.70578,0.71809,0.52244,1.12573,0.50251,0.00419,0.00114605,0.00114605,0.00114605
44,1933.37,1.22072,0.52675,0.00347,0.56281,0.9762,0.71533,0.50989,1.17259,0.48976,0.00442,0.00114357,0.00114357,0.00114357
45,1979.32,1.22144,0.51484,0.00346,0.8655,0.69275,0.73134,0.50299,1.16411,0.48911,0.00435,0.0011411,0.0011411,0.0011411
46,2024.44,1.21489,0.51512,0.00339,0.90604,0.69726,0.81281,0.55913,1.13751,0.45359,0.00425,0.00113863,0.00113863,0.00113863
47,2068.75,1.21071,0.51449,0.00341,0.52656,0.86836,0.84889,0.57309,1.14783,0.46803,0.00427,0.00113615,0.00113615,0.00113615
48,2111.7,1.19063,0.49939,0.00339,0.8333,0.67446,0.68576,0.50284,1.14785,0.47344,0.00428,0.00113368,0.00113368,0.00113368
49,2154.54,1.18579,0.51151,0.00328,0.88208,0.61474,0.69195,0.50486,1.12945,0.47117,0.00427,0.0011312,0.0011312,0.0011312
50,2197.05,1.20546,0.50792,0.00343,0.60705,0.84328,0.69292,0.493,1.1515,0.45621,0.0043,0.00112873,0.00112873,0.00112873
51,2239.58,1.19667,0.49909,0.00334,0.55464,0.82832,0.72412,0.51862,1.15887,0.48756,0.00433,0.00112625,0.00112625,0.00112625
52,2282.33,1.18481,0.49728,0.00333,0.60842,0.83476,0.71825,0.52737,1.12576,0.48633,0.00426,0.00112378,0.00112378,0.00112378
53,2324.87,1.19611,0.49899,0.00337,0.63794,0.64506,0.72661,0.54078,1.12703,0.45583,0.00422,0.0011213,0.0011213,0.0011213
54,2367.79,1.19132,0.50254,0.0033,0.64038,0.77495,0.73768,0.52933,1.12269,0.46558,0.00418,0.00111882,0.00111882,0.00111882
55,2410.42,1.1937,0.50483,0.00328,0.53959,0.85559,0.71844,0.52407,1.1218,0.48214,0.00414,0.00111635,0.00111635,0.00111635
56,2452.73,1.15969,0.49106,0.00327,0.5241,0.89707,0.69287,0.50709,1.10834,0.45122,0.00414,0.00111388,0.00111388,0.00111388
57,2495.13,1.18035,0.4924,0.00325,0.70097,0.83422,0.77726,0.54844,1.10879,0.45959,0.00411,0.0011114,0.0011114,0.0011114
58,2537.87,1.17683,0.48837,0.00323,0.67155,0.66216,0.72016,0.55457,1.10748,0.45933,0.00413,0.00110892,0.00110892,0.00110892
59,2580.65,1.16279,0.47805,0.0032,0.55937,0.84401,0.74919,0.51459,1.09837,0.49674,0.00408,0.00110645,0.00110645,0.00110645
60,2623.15,1.15848,0.47796,0.00324,0.57307,0.71117,0.71604,0.52519,1.10102,0.43162,0.00409,0.00110397,0.00110397,0.00110397
61,2666.24,1.15461,0.46913,0.00326,0.63858,0.82012,0.77489,0.53925,1.10332,0.4345,0.00411,0.0011015,0.0011015,0.0011015
62,2709.38,1.1801,0.48748,0.0032,0.59533,0.68691,0.67682,0.48492,1.10951,0.46139,0.00412,0.00109903,0.00109903,0.00109903
63,2752.13,1.15099,0.47071,0.00325,0.87832,0.67431,0.70447,0.52369,1.1112,0.47053,0.0042,0.00109655,0.00109655,0.00109655
64,2794.77,1.15024,0.47413,0.0032,0.58251,0.69095,0.69872,0.50412,1.12609,0.46019,0.00422,0.00109408,0.00109408,0.00109408
65,2837.5,1.16179,0.4828,0.0032,0.60238,0.8302,0.72319,0.53104,1.10169,0.45582,0.00413,0.0010916,0.0010916,0.0010916
66,2884.94,1.14383,0.46811,0.00321,0.86186,0.68714,0.72264,0.54374,1.10965,0.46478,0.00415,0.00108913,0.00108913,0.00108913
67,2929,1.14701,0.46811,0.00322,0.68953,0.97136,0.87793,0.58191,1.13442,0.45472,0.00423,0.00108665,0.00108665,0.00108665
68,2969.2,1.17044,0.48789,0.00322,0.88159,0.66418,0.71594,0.49977,1.12721,0.47084,0.00418,0.00108417,0.00108417,0.00108417
69,3017.21,1.13879,0.45973,0.00319,0.8478,0.69515,0.76846,0.5682,1.09607,0.432,0.00411,0.0010817,0.0010817,0.0010817
70,3062.64,1.14621,0.46297,0.00325,0.92344,0.66248,0.79298,0.58278,1.09215,0.441,0.00403,0.00107923,0.00107923,0.00107923
71,3107.8,1.13688,0.46319,0.00321,0.90535,0.67089,0.76216,0.56135,1.10962,0.44318,0.00416,0.00107675,0.00107675,0.00107675
72,3152.36,1.15281,0.46524,0.00323,0.61133,0.84713,0.8011,0.56901,1.08585,0.42362,0.00405,0.00107427,0.00107427,0.00107427
73,3198.28,1.14382,0.46644,0.0032,0.87986,0.68641,0.78033,0.55758,1.07624,0.43288,0.00401,0.0010718,0.0010718,0.0010718
74,3246.6,1.14662,0.46399,0.00321,0.69278,0.93253,0.86446,0.59175,1.10178,0.49192,0.00404,0.00106933,0.00106933,0.00106933
75,3293.72,1.13209,0.45883,0.0032,0.53486,0.84845,0.73047,0.52937,1.07351,0.44237,0.00397,0.00106685,0.00106685,0.00106685
76,3337.04,1.13616,0.45231,0.00314,0.65239,0.5805,0.69365,0.50875,1.06767,0.46434,0.00396,0.00106437,0.00106437,0.00106437
77,3379.84,1.13427,0.46376,0.00318,0.75738,0.91897,0.84864,0.58847,1.08392,0.48384,0.00405,0.0010619,0.0010619,0.0010619
78,3427.09,1.10637,0.45574,0.00318,0.80959,0.92091,0.94897,0.63331,1.09029,0.45032,0.00404,0.00105942,0.00105942,0.00105942
79,3474.73,1.12385,0.45193,0.00319,0.5956,0.88825,0.78281,0.57736,1.07087,0.44761,0.00404,0.00105695,0.00105695,0.00105695
80,3517.67,1.13986,0.4502,0.00325,0.78587,0.83285,0.9094,0.62436,1.0904,0.45381,0.00407,0.00105448,0.00105448,0.00105448
81,3560.5,1.11249,0.44947,0.0032,0.62639,0.83303,0.80911,0.5726,1.05972,0.43277,0.00397,0.001052,0.001052,0.001052
82,3603.34,1.12232,0.45175,0.00309,0.75747,0.94953,0.89287,0.61251,1.07286,0.43177,0.00402,0.00104952,0.00104952,0.00104952
83,3646.96,1.11541,0.43922,0.00305,0.69043,0.95741,0.89118,0.621,1.08005,0.43736,0.00401,0.00104705,0.00104705,0.00104705
84,3692.92,1.11906,0.44438,0.00308,0.78475,0.84197,0.93372,0.63812,1.09711,0.45457,0.00411,0.00104458,0.00104458,0.00104458
85,3739.82,1.13031,0.44918,0.00319,0.92242,0.68441,0.76263,0.55218,1.08406,0.46212,0.00408,0.0010421,0.0010421,0.0010421
86,3784.82,1.11983,0.44564,0.00319,0.70338,0.83929,0.79501,0.57451,1.07116,0.42051,0.004,0.00103962,0.00103962,0.00103962
87,3838.87,1.12053,0.44007,0.0031,0.6796,0.97304,0.89334,0.62724,1.07505,0.44173,0.00397,0.00103715,0.00103715,0.00103715
88,3884.09,1.13873,0.46447,0.00306,0.58078,0.84948,0.77314,0.57219,1.04695,0.41075,0.00391,0.00103468,0.00103468,0.00103468
89,3926.85,1.0981,0.43399,0.00311,0.91437,0.65894,0.77788,0.58514,1.07934,0.44628,0.00395,0.0010322,0.0010322,0.0010322
90,3969.88,1.10226,0.43655,0.00314,0.64254,0.85574,0.78773,0.59513,1.05844,0.42289,0.00392,0.00102972,0.00102972,0.00102972
91,4015.4,1.09669,0.44396,0.00306,0.88226,0.66525,0.75356,0.55861,1.07423,0.464,0.00401,0.00102725,0.00102725,0.00102725
92,4064.7,1.10373,0.44123,0.0031,0.73923,0.95686,0.9245,0.64949,1.06278,0.44121,0.00398,0.00102478,0.00102478,0.00102478
93,4109.78,1.11636,0.44431,0.00302,0.76493,0.8234,0.82936,0.59605,1.06826,0.43272,0.00397,0.0010223,0.0010223,0.0010223
94,4153.7,1.12106,0.43589,0.00303,0.58812,0.97477,0.849,0.62686,1.05708,0.45244,0.00393,0.00101983,0.00101983,0.00101983
95,4197.5,1.12044,0.43635,0.00311,0.73287,0.75296,0.76012,0.56541,1.07862,0.43662,0.00398,0.00101735,0.00101735,0.00101735
96,4242.45,1.10952,0.43328,0.00306,0.66144,0.80167,0.77358,0.55404,1.05362,0.42395,0.00392,0.00101488,0.00101488,0.00101488
97,4287.27,1.10168,0.43678,0.00305,0.60339,0.96981,0.80914,0.60912,1.04264,0.43463,0.00388,0.0010124,0.0010124,0.0010124
98,4330.97,1.09408,0.42882,0.00305,0.5892,0.84886,0.77965,0.56815,1.0749,0.44305,0.00402,0.00100993,0.00100993,0.00100993
99,4375.14,1.10284,0.43303,0.00301,0.65289,0.91928,0.82318,0.59848,1.0409,0.41548,0.0039,0.00100745,0.00100745,0.00100745
100,4419.55,1.07956,0.42077,0.003,0.96319,0.6769,0.78698,0.59728,1.06209,0.41777,0.00394,0.00100497,0.00100497,0.00100497
101,4464.82,1.07881,0.42089,0.003,0.60959,0.97504,0.81332,0.61013,1.04753,0.41114,0.00392,0.0010025,0.0010025,0.0010025
102,4507.62,1.08977,0.43184,0.00305,0.63619,0.8476,0.88853,0.6107,1.05439,0.41585,0.00399,0.00100003,0.00100003,0.00100003
103,4554.02,1.09533,0.42867,0.003,0.89436,0.66515,0.77111,0.56587,1.05247,0.4798,0.00395,0.00099755,0.00099755,0.00099755
104,4602.2,1.0786,0.42491,0.00291,0.59223,0.86487,0.80496,0.5648,1.05828,0.43364,0.00393,0.000995075,0.000995075,0.000995075
105,4646.94,1.07843,0.41432,0.003,0.6638,0.68351,0.74026,0.5655,1.03184,0.41118,0.00385,0.0009926,0.0009926,0.0009926
106,4693.37,1.0805,0.42336,0.00294,0.64703,0.84823,0.74292,0.54603,1.04766,0.44722,0.00388,0.000990125,0.000990125,0.000990125
107,4742.28,1.08604,0.4251,0.0029,0.67028,0.68607,0.75773,0.57084,1.02867,0.41847,0.00386,0.00098765,0.00098765,0.00098765
108,4790.87,1.07088,0.42438,0.00302,0.95335,0.68275,0.82233,0.59534,1.05352,0.43398,0.0039,0.000985175,0.000985175,0.000985175
109,4835.02,1.07077,0.42703,0.00297,0.70424,0.95811,0.83826,0.60305,1.02101,0.41335,0.00384,0.0009827,0.0009827,0.0009827
110,4883.11,1.08781,0.41883,0.00292,0.60452,0.9798,0.78377,0.59037,1.04582,0.44232,0.00388,0.000980225,0.000980225,0.000980225
111,4927.42,1.07075,0.41827,0.00295,0.91249,0.68808,0.80078,0.59018,1.02486,0.414,0.00379,0.00097775,0.00097775,0.00097775
112,4972.41,1.0636,0.42077,0.00294,0.61879,0.84591,0.78926,0.5833,1.03242,0.45113,0.00383,0.000975275,0.000975275,0.000975275
113,5016.35,1.07348,0.41167,0.00286,0.95428,0.69459,0.76913,0.57219,1.03498,0.41524,0.00385,0.0009728,0.0009728,0.0009728
114,5061.95,1.06403,0.40715,0.00294,0.64635,0.68638,0.71755,0.5464,1.02645,0.42055,0.00382,0.000970325,0.000970325,0.000970325
115,5106.69,1.04864,0.41485,0.00295,0.91589,0.68691,0.75121,0.55743,1.05288,0.42315,0.00395,0.00096785,0.00096785,0.00096785
116,5153.45,1.07951,0.41368,0.00296,0.95864,0.66672,0.77754,0.59307,1.04541,0.4301,0.00394,0.000965375,0.000965375,0.000965375
117,5200.69,1.05438,0.41772,0.0028,0.70429,0.9479,0.79878,0.57173,1.03347,0.44465,0.00382,0.0009629,0.0009629,0.0009629
118,5253.23,1.05842,0.40147,0.00292,0.96978,0.68472,0.76816,0.56532,1.04319,0.43843,0.00387,0.000960425,0.000960425,0.000960425
119,5303.58,1.07661,0.41804,0.0029,0.70375,0.83355,0.79956,0.57012,1.04656,0.42615,0.0039,0.00095795,0.00095795,0.00095795
120,5351.23,1.05988,0.42554,0.00291,0.79792,0.84122,0.88568,0.63151,1.02171,0.42462,0.00379,0.000955475,0.000955475,0.000955475
121,5396.53,1.0742,0.41661,0.00281,0.66313,0.85543,0.78554,0.58828,1.02038,0.3952,0.00378,0.000953,0.000953,0.000953
122,5442.57,1.06417,0.40818,0.00291,0.77533,0.83005,0.87388,0.63273,1.0307,0.41454,0.00382,0.000950525,0.000950525,0.000950525
123,5487.67,1.06205,0.41137,0.00287,0.62104,0.85434,0.76682,0.57402,1.06075,0.41864,0.00393,0.00094805,0.00094805,0.00094805
124,5530.9,1.06175,0.41574,0.00286,0.71077,0.68621,0.76135,0.57107,1.02931,0.41361,0.00383,0.000945575,0.000945575,0.000945575
125,5578.35,1.05762,0.40667,0.00286,0.67954,0.84588,0.7738,0.57986,1.04554,0.40937,0.00385,0.0009431,0.0009431,0.0009431
126,5620.34,1.04527,0.40728,0.0029,0.79224,0.83393,0.85576,0.62787,1.02905,0.40504,0.00382,0.000940625,0.000940625,0.000940625
127,5663.61,1.03503,0.40369,0.00284,0.69422,0.96774,0.81076,0.5972,1.01952,0.4153,0.00382,0.00093815,0.00093815,0.00093815
128,5706.86,1.04216,0.40047,0.00285,0.65688,0.97079,0.79782,0.58128,1.03698,0.41503,0.00389,0.000935675,0.000935675,0.000935675
129,5752.1,1.04361,0.40419,0.00287,0.67713,0.98172,0.80297,0.58405,1.0369,0.41167,0.00385,0.0009332,0.0009332,0.0009332
130,5796.35,1.04195,0.40973,0.0029,0.72884,0.81759,0.79681,0.6033,1.01674,0.40508,0.00378,0.000930725,0.000930725,0.000930725
131,5844.98,1.04172,0.40439,0.00284,0.7007,0.84268,0.78363,0.59027,1.02857,0.40109,0.00381,0.00092825,0.00092825,0.00092825
132,5893.56,1.03684,0.3991,0.00281,0.60738,0.8595,0.81395,0.60186,1.00647,0.38665,0.00376,0.000925775,0.000925775,0.000925775
133,5940.62,1.04086,0.40129,0.00282,0.77224,0.9498,0.93514,0.60557,1.03351,0.42681,0.00388,0.0009233,0.0009233,0.0009233
134,5995.47,1.03997,0.40061,0.00282,0.59232,0.86013,0.79876,0.59208,1.01664,0.39014,0.00377,0.000920825,0.000920825,0.000920825
135,6045.56,1.02751,0.39973,0.00284,0.71299,0.95314,0.8293,0.58641,1.01579,0.41434,0.00379,0.00091835,0.00091835,0.00091835
136,6094.26,1.02454,0.40074,0.0028,0.73966,0.82255,0.77426,0.59513,1.01026,0.40326,0.00374,0.000915875,0.000915875,0.000915875
137,6149.59,1.05419,0.41076,0.00283,0.6923,0.84561,0.77228,0.58776,1.01995,0.39398,0.00381,0.0009134,0.0009134,0.0009134
138,6201.7,1.03259,0.3979,0.00286,0.7243,0.68426,0.76528,0.58164,1.00608,0.39135,0.00376,0.000910925,0.000910925,0.000910925
139,6247.15,1.03932,0.40696,0.00277,0.70562,0.67088,0.76139,0.5883,0.99981,0.41023,0.00372,0.00090845,0.00090845,0.00090845
140,6293.15,1.04516,0.39884,0.00283,0.73972,0.84416,0.79292,0.59885,1.00981,0.39955,0.00372,0.000905975,0.000905975,0.000905975
141,6337.28,1.02846,0.40297,0.00281,0.72403,0.82884,0.80617,0.59155,1.02375,0.4,0.00379,0.0009035,0.0009035,0.0009035
142,6383.79,1.04492,0.40281,0.00279,0.70148,0.81319,0.80415,0.61787,1.00031,0.40303,0.00372,0.000901025,0.000901025,0.000901025
